sourceKey,sku,barcode,productName,brandName,categoryName,unitType,taxRate,currency,listPrice,stockQuantity,stockStatus,imageUrl
"euromix-stock","CN 004-1","1234500003974","3/4 YEŞİL CONTA (1.000 ADET) PK","EUROMIX","REKOR CONTALARI","ADET","20.00","TRY","342.72","15","in_stock","https://bayi.euro-mix.com.tr/Content/img/Stokpic/Normal/6415.png"
"euromix-stock","CN 004-2","1234590922360","3/8 YEŞİL FİBER CONTA (500 ADET)","EUROMIX","REKOR CONTALARI","ADET","20.00","TRY","342.72","0","out_of_stock","https://bayi.euro-mix.com.tr/Content/img/Stokpic/Normal/1763.png"
"euromix-stock","CN 008","1234500000560","3/8 FİBER CONTA (1.000 ADET) PK","EUROMIX","REKOR CONTALARI","ADET","20.00","TRY","615.82","22","in_stock","https://bayi.euro-mix.com.tr/Content/img/Stokpic/Normal/6416.png"
"euromix-stock","CN 009","1234500000577","1/2 FİBER CONTA (1.000 ADET) PAKET","EUROMIX","REKOR CONTALARI","ADET","20.00","TRY","718.47","10","in_stock","https://bayi.euro-mix.com.tr/Content/img/Stokpic/Normal/6417.png"
"euromix-stock","CN 009-1","1234590919292","1/2 YEŞİL FİBER CONTA (500 ADET) PAKET","EUROMIX","REKOR CONTALARI","ADET","20.00","TRY","449.82","0","out_of_stock","https://bayi.euro-mix.com.tr/Content/img/Stokpic/Normal/6418.png"
"euromix-stock","CN 010","1234500000584","3/4 FİBER CONTA (1.000 ADET)","EUROMIX","REKOR CONTALARI","ADET","20.00","TRY","821.10","28","in_stock","https://bayi.euro-mix.com.tr/Content/img/Stokpic/Normal/1767.png"
"euromix-stock","CN 010-1","1234590919308","3/4 YEŞİL FİBER CONTA (500 ADET) PK","EUROMIX","REKOR CONTALARI","ADET","20.00","TRY","556.92","94","in_stock","https://bayi.euro-mix.com.tr/Content/img/Stokpic/Normal/6419.png"
"euromix-stock","CN 010-2","1234590941613","1"" YEŞİL FİBER CONTA (100 ADET) PK","EUROMIX","REKOR CONTALARI","ADET","20.00","TRY","214.20","0","out_of_stock",""
"euromix-stock","CN 011","1234590911883","VİSAM DENİZ CONTA","EUROMIX","IC TAKIM BOŞALTMA GRUBU CONTALARI","ADET","20.00","TRY","15.71","340","in_stock","https://bayi.euro-mix.com.tr/Content/img/Stokpic/Normal/6420.png"
"euromix-stock","CN 011-1","1234590914433","İÇ TAKIM CONTASI (TEMA AKKURT)","EUROMIX","IC TAKIM BOŞALTMA GRUBU CONTALARI","ADET","20.00","TRY","15.71","0","out_of_stock","https://bayi.euro-mix.com.tr/Content/img/Stokpic/Normal/6426.png"
"euromix-stock","CN 011-2","1234590914440","İÇ TAKIM CONTASI (TEMA KONİK)","EUROMIX","IC TAKIM BOŞALTMA GRUBU CONTALARI","ADET","20.00","TRY","15.71","1380","in_stock","https://bayi.euro-mix.com.tr/Content/img/Stokpic/Normal/6429.png"
"euromix-stock","CN 011-3","1234590914457","İÇ TAKIM CONTASI (NKP)","EUROMIX","IC TAKIM BOŞALTMA GRUBU CONTALARI","ADET","20.00","TRY","15.71","703","in_stock","https://bayi.euro-mix.com.tr/Content/img/Stokpic/Normal/6430.png"
"euromix-stock","CN 011-4","1234590914464","İÇ TAKIM CONTASI (VİSAM LORD)","EUROMIX","IC TAKIM BOŞALTMA GRUBU CONTALARI","ADET","20.00","TRY","15.71","340","in_stock","https://bayi.euro-mix.com.tr/Content/img/Stokpic/Normal/6431.png"
"euromix-stock","CN 011-5","1234590914471","İÇ TAKIM CONTASI (SİAMP)","EUROMIX","IC TAKIM BOŞALTMA GRUBU CONTALARI","ADET","20.00","TRY","15.71","619","in_stock","https://bayi.euro-mix.com.tr/Content/img/Stokpic/Normal/6432.png"
"euromix-stock","CN 011-6","1234590914822","İÇ TAKIM CONTASI (ASET)","EUROMIX","IC TAKIM BOŞALTMA GRUBU CONTALARI","ADET","20.00","TRY","15.71","200","in_stock","https://bayi.euro-mix.com.tr/Content/img/Stokpic/Normal/6433.png"
"euromix-stock","CN 011-7","1234590921530","İÇ TAKIM CONTASI NOVA SİLİKON CONTA","EUROMIX","IC TAKIM BOŞALTMA GRUBU CONTALARI","ADET","20.00","TRY","15.71","190","in_stock","https://bayi.euro-mix.com.tr/Content/img/Stokpic/Normal/1777.png"
"euromix-stock","CN 011-8","1234590922391","VİTRA İÇ TAKIM CONTASI","EUROMIX","IC TAKIM BOŞALTMA GRUBU CONTALARI","ADET","20.00","TRY","15.71","1","in_stock","https://bayi.euro-mix.com.tr/Content/img/Stokpic/Normal/1778.png"
"euromix-stock","CN 011-9","1234590923183","KALE İÇ TAKIM CONTASI","EUROMIX","IC TAKIM BOŞALTMA GRUBU CONTALARI","ADET","20.00","TRY","15.71","0","out_of_stock","https://bayi.euro-mix.com.tr/Content/img/Stokpic/Normal/6434.png"
"euromix-stock","CN 011.0","1234590924715","İÇ TAKIM CONTASI (JAPAR)","EUROMIX","IC TAKIM BOŞALTMA GRUBU CONTALARI","ADET","20.00","TRY","15.71","380","in_stock","https://bayi.euro-mix.com.tr/Content/img/Stokpic/Normal/6421.png"
"euromix-stock","CN 011.1","1234590924722","İÇ TAKIM CONTASI (SEREL)","EUROMIX","IC TAKIM BOŞALTMA GRUBU CONTALARI","ADET","20.00","TRY","15.71","0","out_of_stock","https://bayi.euro-mix.com.tr/Content/img/Stokpic/Normal/6422.png"
"euromix-stock","CN 011.3","1234590931270","İÇ TAKIM CONTASI (SEREL DÜZ)","EUROMIX","IC TAKIM BOŞALTMA GRUBU CONTALARI","ADET","20.00","TRY","15.71","0","out_of_stock","https://bayi.euro-mix.com.tr/Content/img/Stokpic/Normal/6423.png"
"euromix-stock","CN 011.4","1234590931287","İÇ TAKIM CONTASI TEOS","EUROMIX","IC TAKIM BOŞALTMA GRUBU CONTALARI","ADET","20.00","TRY","15.71","220","in_stock","https://bayi.euro-mix.com.tr/Content/img/Stokpic/Normal/6424.png"
"euromix-stock","CN 011.5","1234590933779","İÇ TAKIM CONTASI (HAKERSAN)","EUROMIX","IC TAKIM BOŞALTMA GRUBU CONTALARI","ADET","20.00","TRY","15.71","0","out_of_stock","https://bayi.euro-mix.com.tr/Content/img/Stokpic/Normal/6425.png"
"euromix-stock","CN 011.7","","İÇ TAKIM CONTASI SET (22 ÇEŞİT-550 ADET)","EUROMIX","IC TAKIM BOŞALTMA GRUBU CONTALARI","ADET","20.00","TRY","8568.00","4","in_stock",""
"euromix-stock","CN 012","1234590931294","TEKLİ EVYE CONTASI","EUROMIX","DİGER","ADET","20.00","TRY","0.79","0","out_of_stock","https://bayi.euro-mix.com.tr/Content/img/Stokpic/Normal/6435.png"
"euromix-stock","CN 016","1234590930006","VALF CONTASI","EUROMIX","DİGER","ADET","20.00","TRY","7.19","1053","in_stock","https://bayi.euro-mix.com.tr/Content/img/Stokpic/Normal/6436.png"
"euromix-stock","CN 019","1234500000607","SAAT CONTASI (1.000 ADET) PK","EUROMIX","DİGER","PAKET","20.00","TRY","595.31","49","in_stock","https://bayi.euro-mix.com.tr/Content/img/Stokpic/Normal/6437.png"
"euromix-stock","CN 019-1","1234590941620","1"" SAAT CONTASI (100 ADET) PK","EUROMIX","DİGER","PAKET","20.00","TRY","214.20","0","out_of_stock",""
"euromix-stock","CN 022","1234590913382","HELA TAŞI CONTASI","EUROMIX","DİGER","ADET","20.00","TRY","15.41","848","in_stock","https://bayi.euro-mix.com.tr/Content/img/Stokpic/Normal/1780.png"
"euromix-stock","CN 023","1234590913436","KLOZET TAŞI CONTASI","EUROMIX","DİGER","ADET","20.00","TRY","25.37","3368","in_stock","https://bayi.euro-mix.com.tr/Content/img/Stokpic/Normal/1781.png"
"euromix-stock","CN 024","1234590914280","BATARYA ORİNG BORU CONTASI (500 ADET) PK","EUROMIX","DİGER","ADET","20.00","TRY","390.03","1","in_stock","https://bayi.euro-mix.com.tr/Content/img/Stokpic/Normal/6438.png"
"euromix-stock","CN 025","1234590914839","TEMİZ SU CONTASI (500 ADET) PK","EUROMIX","DİGER","ADET","20.00","TRY","164.22","0","out_of_stock","https://bayi.euro-mix.com.tr/Content/img/Stokpic/Normal/6439.png"
"euromix-stock","CN 026","1234590917328","ÇANAK CONTA","EUROMIX","DİGER","ADET","20.00","TRY","29.28","0","out_of_stock","https://bayi.euro-mix.com.tr/Content/img/Stokpic/Normal/1783.png"
"euromix-stock","CN 027","1234590931300","KUĞU ALT CONTASI ADET (34,6 X 2,62)","EUROMIX","DİGER","ADET","20.00","TRY","3.58","10206","in_stock","https://bayi.euro-mix.com.tr/Content/img/Stokpic/Normal/6440.png"
"euromix-stock","CN 028","1234590915782","BATARYA NİPEL CONTA (500 ADET) PK","EUROMIX","DİGER","ADET","20.00","TRY","287.38","1","in_stock","https://bayi.euro-mix.com.tr/Content/img/Stokpic/Normal/6441.png"
"euromix-stock","CN 030","1234590926139","KÜRE GÖBEK CONTASI","EUROMIX","DİGER","ADET","20.00","TRY","357.00","61","in_stock","https://bayi.euro-mix.com.tr/Content/img/Stokpic/Normal/6442.png"
"euromix-stock","CN 032","1234590917168","GÖMME REZERVUAR PİS SU GİRİŞ CONTASI","EUROMIX","GÖMME REZERVUAR PARÇALARI","ADET","20.00","TRY","35.10","0","out_of_stock","https://bayi.euro-mix.com.tr/Content/img/Stokpic/Normal/6443.png"
"euromix-stock","CN 034","1234590917663","GÖMME KADA REZERVUAR KISA TEMİZ SU GRŞ VE ÇKŞ TK.","EUROMIX","GÖMME REZERVUAR PARÇALARI","ADET","20.00","TRY","123.16","1","in_stock","https://bayi.euro-mix.com.tr/Content/img/Stokpic/Normal/6445.png"
"euromix-stock","CN 035","1234590919803","ÇİFT KADEMELİ CONTA","EUROMIX","IC TAKIM BOŞALTMA GRUBU CONTALARI","ADET","20.00","TRY","15.71","305","in_stock","https://bayi.euro-mix.com.tr/Content/img/Stokpic/Normal/6446.png"
"euromix-stock","CN 036","1234590920120","3/4 REKOR CONTASI HAYKAR(paket)","EUROMIX","REKOR CONTALARI","ADET","20.00","TRY","975.07","19","in_stock","https://bayi.euro-mix.com.tr/Content/img/Stokpic/Normal/6447.png"
"euromix-stock","CN 037","1234590920137","1/2 REKOR CONTA HAYKAR (1.000 ADET) (PAKET)","EUROMIX","REKOR CONTALARI","ADET","20.00","TRY","872.42","15","in_stock","https://bayi.euro-mix.com.tr/Content/img/Stokpic/Normal/6448.png"
"euromix-stock","CN 038","1234590920144","3/8 REKOR CONTASI HAYKAR(PAKET)","EUROMIX","REKOR CONTALARI","ADET","20.00","TRY","685.44","21","in_stock","https://bayi.euro-mix.com.tr/Content/img/Stokpic/Normal/6449.png"
"euromix-stock","CN 040","1234590921486","45 LİK GÖMME REZERVUAR TEMİZ SU GİRİŞ CONTASI","EUROMIX","GÖMME REZERVUAR PARÇALARI","ADET","20.00","TRY","10.35","271","in_stock","https://bayi.euro-mix.com.tr/Content/img/Stokpic/Normal/6450.png"
"euromix-stock","CN 041","1234590922377","DOĞALGAZ CONTASI 1/2 PK","EUROMIX","REKOR CONTALARI","ADET","20.00","TRY","135.66","0","out_of_stock","https://bayi.euro-mix.com.tr/Content/img/Stokpic/Normal/6451.png"
"euromix-stock","CN 043","1234590922643","FLEX UCU ORİNG CONTA ( 500 ADET ) PK","EUROMIX","DİGER","ADET","20.00","TRY","184.75","110","in_stock","https://bayi.euro-mix.com.tr/Content/img/Stokpic/Normal/6452.png"
"euromix-stock","CN 044","1234590923138","GÖMME REZERVUAR KÖRÜKLÜ DİRSEKLİ KADA","EUROMIX","KADALAR","ADET","20.00","TRY","225.81","59","in_stock","https://bayi.euro-mix.com.tr/Content/img/Stokpic/Normal/6453.png"
"euromix-stock","CN 048","1234590916451","GEBERİT CONTASI","EUROMIX","IC TAKIM BOŞALTMA GRUBU CONTALARI","ADET","20.00","TRY","15.71","190","in_stock","https://bayi.euro-mix.com.tr/Content/img/Stokpic/Normal/6456.png"
"euromix-stock","CN 054","1234590934561","NKP GÖMME REZERVUAR CONTASI","EUROMIX","IC TAKIM BOŞALTMA GRUBU CONTALARI","ADET","20.00","TRY","10.28","59","in_stock","https://bayi.euro-mix.com.tr/Content/img/Stokpic/Normal/6458.png"
"euromix-stock","CN 058","1234590941132","ARITMA BORUSU ORİNG CONTA ( 250 ADET ) PK","EUROMIX","DİGER","ADET","20.00","TRY","121.38","4986","in_stock",""
"euromix-stock","CN 060","1234590941408","REKOR SİFON CONTASI","EUROMIX","DİGER","ADET","20.00","TRY","3.09","500","in_stock",""
"euromix-stock","CN 061","","KONİK REKOR CONTASI","EUROMIX","DİGER","ADET","20.00","TRY","6.72","1782","in_stock",""
"euromix-stock","CN 062","","ARITMA BATARYA ORİNG BORU CONTASI PK","EUROMIX","DİGER","ADET","20.00","TRY","1713.60","1","in_stock",""
"euromix-stock","CR 001","1234500000614","ÇAMAŞIR REKORU (plastik)","EUROMIX","YEDEK PARÇALAR","ADET","20.00","TRY","8.22","210","in_stock","https://bayi.euro-mix.com.tr/Content/img/Stokpic/Normal/1795.png"
"euromix-stock","CV 001","1234590915720","3/4 ÇALPARALI ÇEKVALF","EUROMIX","SARI FİTTİNGSLER","ADET","20.00","TRY","343.22","27","in_stock","https://bayi.euro-mix.com.tr/Content/img/Stokpic/Normal/6460.png"
"euromix-stock","CV 002","1234590915713","1/2 ÇEKVALF ÇALPARALI","EUROMIX","SARI FİTTİNGSLER","ADET","20.00","TRY","264.18","17","in_stock","https://bayi.euro-mix.com.tr/Content/img/Stokpic/Normal/6461.png"
"euromix-stock","CV 003","1234590916543","1"" ÇALPARALI ÇEKVALF","EUROMIX","SARI FİTTİNGSLER","ADET","20.00","TRY","532.90","1","in_stock","https://bayi.euro-mix.com.tr/Content/img/Stokpic/Normal/6462.png"
"euromix-stock","CV 004","1234590918189","3/4 DİK ÇEKVALF","EUROMIX","SARI FİTTİNGSLER","ADET","20.00","TRY","325.16","39","in_stock","https://bayi.euro-mix.com.tr/Content/img/Stokpic/Normal/6463.png"
"euromix-stock","CV 005","1234590918196","1"" DİK ÇEKVALF","EUROMIX","SARI FİTTİNGSLER","ADET","20.00","TRY","433.54","0","out_of_stock","https://bayi.euro-mix.com.tr/Content/img/Stokpic/Normal/6464.png"
"euromix-stock","CV 006","1234590924746","1""1/4 DİK ÇEKVALF","EUROMIX","SARI FİTTİNGSLER","ADET","20.00","TRY","800.59","0","out_of_stock","https://bayi.euro-mix.com.tr/Content/img/Stokpic/Normal/6465.png"
"euromix-stock","CV 007","1234590924753","2"" DİK ÇEKVALF","EUROMIX","SARI FİTTİNGSLER","ADET","20.00","TRY","1385.16","22","in_stock","https://bayi.euro-mix.com.tr/Content/img/Stokpic/Normal/6466.png"
"euromix-stock","CV 008","1234590924760","1""1/4 ÇEKVALF ÇALPARALI","EUROMIX","SARI FİTTİNGSLER","ADET","20.00","TRY","1067.44","0","out_of_stock","https://bayi.euro-mix.com.tr/Content/img/Stokpic/Normal/6467.png"
"euromix-stock","CV 009","1234590924777","1""1/2 ÇEKVALF ÇALPARALI","EUROMIX","SARI FİTTİNGSLER","ADET","20.00","TRY","1099.26","0","out_of_stock","https://bayi.euro-mix.com.tr/Content/img/Stokpic/Normal/6468.png"
"euromix-stock","CV 010","1234590924784","2"" ÇALPARALI ÇEKVALF","EUROMIX","SARI FİTTİNGSLER","ADET","20.00","TRY","1625.79","0","out_of_stock","https://bayi.euro-mix.com.tr/Content/img/Stokpic/Normal/6469.png"
"euromix-stock","CV 011","1234590918172","1/2 DİK ÇEKVALF","EUROMIX","SARI FİTTİNGSLER","ADET","20.00","TRY","224.20","0","out_of_stock","https://bayi.euro-mix.com.tr/Content/img/Stokpic/Normal/6470.png"
"euromix-stock","CV 012","1234590924791","1""1/2 DİK ÇEKVALF","EUROMIX","SARI FİTTİNGSLER","ADET","20.00","TRY","971.04","0","out_of_stock","https://bayi.euro-mix.com.tr/Content/img/Stokpic/Normal/6471.png"
"euromix-stock","CV 013","1234590924807","3"" ÇALPARALI ÇEKVALF","EUROMIX","SARI FİTTİNGSLER","ADET","20.00","TRY","3570.00","0","out_of_stock","https://bayi.euro-mix.com.tr/Content/img/Stokpic/Normal/1808.png"
"euromix-stock","CV 014","1234590931317","3"" DİK ÇEKVALF","EUROMIX","SARI FİTTİNGSLER","ADET","20.00","TRY","3512.88","0","out_of_stock","https://bayi.euro-mix.com.tr/Content/img/Stokpic/Normal/3435.png"
"euromix-stock","CV 015","","4"" ÇALPARALI ÇEKVALF","EUROMIX","SARI FİTTİNGSLER","ADET","20.00","TRY","7425.60","0","out_of_stock",""
"euromix-stock","DA 001","1234500000638","DUŞ ADAPTÖRÜ","EUROMIX","DUŞ TAKIMLARI","ADET","20.00","TRY","3.93","0","out_of_stock","https://bayi.euro-mix.com.tr/Content/img/Stokpic/Normal/6472.png"
"euromix-stock","DD 001","1234590911548","DOĞALGAZ DİRSEĞİ 1/2-3/8","EUROMIX","GAZ FLEX HORTUMLARI (14800) VE PARÇALARI","ADET","20.00","TRY","32.84","256","in_stock","https://bayi.euro-mix.com.tr/Content/img/Stokpic/Normal/6473.png"
"euromix-stock","DD 002","1234590911555","DOĞALGAZ DİRSEĞİ 1/2-1/2","EUROMIX","GAZ FLEX HORTUMLARI (14800) VE PARÇALARI","ADET","20.00","TRY","35.94","754","in_stock","https://bayi.euro-mix.com.tr/Content/img/Stokpic/Normal/6474.png"
"euromix-stock","DD 003","1234590917243","1/2 PRENSES OCAK","EUROMIX","GAZ FLEX HORTUMLARI (14800) VE PARÇALARI","ADET","20.00","TRY","21.42","862","in_stock","https://bayi.euro-mix.com.tr/Content/img/Stokpic/Normal/6475.png"
"euromix-stock","DD 004","1234590924814","PİPO FIRIN HORTUM GİRİŞİ","EUROMIX","GAZ FLEX HORTUMLARI (14800) VE PARÇALARI","ADET","20.00","TRY","29.99","244","in_stock","https://bayi.euro-mix.com.tr/Content/img/Stokpic/Normal/6476.png"
"euromix-stock","DD 005","1234590921080","DOĞALGAZ ENJEKTÖR (MEME) NO3","EUROMIX","GAZ FLEX HORTUMLARI (14800) VE PARÇALARI","ADET","20.00","TRY","32.84","67","in_stock","https://bayi.euro-mix.com.tr/Content/img/Stokpic/Normal/1814.png"
"euromix-stock","DD 006","1234590921097","DOĞALGAZ ENJEKTÖR (MEME) NO4","EUROMIX","GAZ FLEX HORTUMLARI (14800) VE PARÇALARI","ADET","20.00","TRY","32.84","163","in_stock","https://bayi.euro-mix.com.tr/Content/img/Stokpic/Normal/1815.png"
"euromix-stock","DD 007","1234590921349","DOĞALGAZ ENJEKTÖR (MEME) NO2","EUROMIX","GAZ FLEX HORTUMLARI (14800) VE PARÇALARI","ADET","20.00","TRY","32.84","150","in_stock","https://bayi.euro-mix.com.tr/Content/img/Stokpic/Normal/1816.png"
"euromix-stock","DD 008","1234590922896","DOĞALGAZ ENJEKTÖR (MEME) NO6","EUROMIX","GAZ FLEX HORTUMLARI (14800) VE PARÇALARI","ADET","20.00","TRY","32.84","69","in_stock","https://bayi.euro-mix.com.tr/Content/img/Stokpic/Normal/1817.png"
"euromix-stock","DD 009","1234590922889","DOĞALGAZ ENJEKTÖR (MEME) NO5","EUROMIX","GAZ FLEX HORTUMLARI (14800) VE PARÇALARI","ADET","20.00","TRY","29.75","337","in_stock","https://bayi.euro-mix.com.tr/Content/img/Stokpic/Normal/1818.png"
"euromix-stock","DD 010","1234590941637","DOĞALGAZ ENJEKTÖR (MEME) NO1","EUROMIX","GAZ FLEX HORTUMLARI (14800) VE PARÇALARI","ADET","20.00","TRY","29.75","239","in_stock",""
"euromix-stock","DF 003","1234500000669","150 CM DOĞALGAZ FLEXİ (MAKARONLU)","EUROMIX","HORTUMLAR","ADET","20.00","TRY","19.86","0","out_of_stock","https://bayi.euro-mix.com.tr/Content/img/Stokpic/Normal/1819.png"
"euromix-stock","DF 005","1234500000683","14404 (YENİ TİP) DOĞALGAZ FLEXİ 50 CM","EUROMIX","GAZ FLEX HORTUMLARI (14800) VE PARÇALARI","koli","20.00","TRY","387.26","1","in_stock","https://bayi.euro-mix.com.tr/Content/img/Stokpic/Normal/6477.png"
"euromix-stock","DF 006","1234500000690","14404 (YENİ TİP) DOĞALGAZ FLEXİ 75 CM","EUROMIX","GAZ FLEX HORTUMLARI (14800) VE PARÇALARI","ADET","20.00","TRY","445.12","1","in_stock","https://bayi.euro-mix.com.tr/Content/img/Stokpic/Normal/6478.png"
"euromix-stock","DF 007","1234500000706","14404 (YENİ TİP) DOĞALGAZ FLEXİ 100 CM","EUROMIX","GAZ FLEX HORTUMLARI (14800) VE PARÇALARI","ADET","20.00","TRY","507.78","1","in_stock","https://bayi.euro-mix.com.tr/Content/img/Stokpic/Normal/6479.png"
"euromix-stock","DF 008","1234500000713","14404 (YENİ TİP) DOĞALGAZ FLEXİ 125 CM","EUROMIX","GAZ FLEX HORTUMLARI (14800) VE PARÇALARI","ADET","20.00","TRY","572.70","79","in_stock","https://bayi.euro-mix.com.tr/Content/img/Stokpic/Normal/6480.png"
"euromix-stock","DF 009","1234500000720","14404 (YENİ TİP) DOĞALGAZ FLEXİ 150 CM","EUROMIX","GAZ FLEX HORTUMLARI (14800) VE PARÇALARI","ADET","20.00","TRY","626.32","1","in_stock","https://bayi.euro-mix.com.tr/Content/img/Stokpic/Normal/6481.png"
"euromix-stock","DF 010","1234500000737","14404 (YENİ TİP) DOĞALGAZ FLEXİ 200 CM","EUROMIX","GAZ FLEX HORTUMLARI (14800) VE PARÇALARI","ADET","20.00","TRY","772.25","8","in_stock","https://bayi.euro-mix.com.tr/Content/img/Stokpic/Normal/6482.png"
"euromix-stock","DF 018","1234590920304","SAYAÇ FLEXİ MAKARONLU 23CM","EUROMIX","GAZ FLEX HORTUMLARI (14800) VE PARÇALARI","ADET","20.00","TRY","335.58","0","out_of_stock","https://bayi.euro-mix.com.tr/Content/img/Stokpic/Normal/1826.png"
"euromix-stock","DF 020","1234590924821","(YENİ TİP) SAYAÇ FLEXİ MAKARONLU 23CM","EUROMIX","GAZ FLEX HORTUMLARI (14800) VE PARÇALARI","ADET","20.00","TRY","502.92","4","in_stock","https://bayi.euro-mix.com.tr/Content/img/Stokpic/Normal/6483.png"
"euromix-stock","DF 021","1234590924838","(YENİ TİP) 3/4 KOMBİ FLEXİ 40 CM","EUROMIX","GAZ FLEX HORTUMLARI (14800) VE PARÇALARI","ADET","20.00","TRY","378.42","55","in_stock","https://bayi.euro-mix.com.tr/Content/img/Stokpic/Normal/6484.png"
"euromix-stock","DF 022","1234590924845","(YENİ TİP) 3/4 KOMBİ FLEXİ 50 CM","EUROMIX","GAZ FLEX HORTUMLARI (14800) VE PARÇALARI","ADET","20.00","TRY","395.14","78","in_stock","https://bayi.euro-mix.com.tr/Content/img/Stokpic/Normal/6485.png"
"euromix-stock","DF 023","1234590924852","(YENİ TİP) 3/4 KOMBİ FLEXİ 60 CM","EUROMIX","GAZ FLEX HORTUMLARI (14800) VE PARÇALARI","ADET","20.00","TRY","418.02","26","in_stock","https://bayi.euro-mix.com.tr/Content/img/Stokpic/Normal/6486.png"
"euromix-stock","DF 024","1234590924869","(YENİ TİP) 3/4 KOMBİ FLEXİ 90 CM","EUROMIX","GAZ FLEX HORTUMLARI (14800) VE PARÇALARI","ADET","20.00","TRY","474.20","1","in_stock","https://bayi.euro-mix.com.tr/Content/img/Stokpic/Normal/6487.png"
"euromix-stock","DF 025","1234590937722","(YENİ TİP) SAYAÇ FLEXİ MAKARONLU 20CM","EUROMIX","GAZ FLEX HORTUMLARI (14800) VE PARÇALARI","ADET","20.00","TRY","314.16","0","out_of_stock","https://bayi.euro-mix.com.tr/Content/img/Stokpic/Normal/6488.png"
"euromix-stock","DF 026","1234590937739","SAYAÇ KONSOLU","EUROMIX","GAZ FLEX HORTUMLARI (14800) VE PARÇALARI","ADET","20.00","TRY","18.65","27","in_stock","https://bayi.euro-mix.com.tr/Content/img/Stokpic/Normal/6489.png"
"euromix-stock","DF 027","1234590937746","DELİKLİ DÖKÜM SAYAÇ REKORU","EUROMIX","GAZ FLEX HORTUMLARI (14800) VE PARÇALARI","ADET","20.00","TRY","78.54","0","out_of_stock","https://bayi.euro-mix.com.tr/Content/img/Stokpic/Normal/6490.png"
"euromix-stock","DF 028","1234590937753","PASLANMAZ SAYAÇ REKORU","EUROMIX","GAZ FLEX HORTUMLARI (14800) VE PARÇALARI","ADET","20.00","TRY","307.93","0","out_of_stock","https://bayi.euro-mix.com.tr/Content/img/Stokpic/Normal/6491.png"
"euromix-stock","DF 029","1234590937760","PASLANMAZ DELİKLİ SAYAÇ REKORU","EUROMIX","GAZ FLEX HORTUMLARI (14800) VE PARÇALARI","ADET","20.00","TRY","307.93","0","out_of_stock","https://bayi.euro-mix.com.tr/Content/img/Stokpic/Normal/6492.png"
"euromix-stock","DF 030","1234590941644","DOGALGAZ SAYAÇ CONTASI 1""1/4","EUROMIX","MUSLUK CONTALARI","ADET","20.00","TRY","1.43","4618","in_stock",""
"euromix-stock","DH 002","1234500000782","POŞETLİ 140CM DUŞ HORTUMU (EKO PVC MODEL)","EUROMIX","DUŞ HORTUMLARI","ADET","20.00","TRY","34.17","11579","in_stock","https://bayi.euro-mix.com.tr/Content/img/Stokpic/Normal/6493.png"
"euromix-stock","DH 002-4","1234590934431","POŞETLİ SIK ÖRGÜLÜ 200CM DUŞ HORTUMU","EUROMIX","DUŞ HORTUMLARI","ADET","20.00","TRY","85.41","8333","in_stock","https://bayi.euro-mix.com.tr/Content/img/Stokpic/Normal/6495.png"
"euromix-stock","DH 002-5","1234590939054","KUTULU SIK ÖRGÜLÜ 200CM DUŞ HORTUMU","EUROMIX","DUŞ HORTUMLARI","ADET","20.00","TRY","107.28","1436","in_stock","https://bayi.euro-mix.com.tr/Content/img/Stokpic/Normal/6496.png"
"euromix-stock","DH 002-6","1234590943457","POŞETLİ SIK ÖRGÜLÜ 200CM DUŞ HORTUMU İÇİ ÇELİK 360","EUROMIX","DUŞ HORTUMLARI","ADET","20.00","TRY","187.91","2975","in_stock",""
"euromix-stock","DH 002-7","","BLİSTERLİ SIK ÖRGÜ 200CM DUŞ HORTUMU İÇİ ÇELİK 360","EUROMIX","DUŞ TAKIMLARI","ADET","20.00","TRY","211.81","0","out_of_stock",""
"euromix-stock","DH 003","1234500000805","PLASTİK İHLAS DUŞ HORTUMU 1/2-1/2","EUROMIX","DUŞ HORTUMLARI","ADET","20.00","TRY","55.44","0","out_of_stock","https://bayi.euro-mix.com.tr/Content/img/Stokpic/Normal/6497.png"
"euromix-stock","DH 004","1234500000812","PLASTİK İHLAS DUŞ HORTUMU 1/2- 3/4","EUROMIX","DUŞ HORTUMLARI","ADET","20.00","TRY","51.41","0","out_of_stock","https://bayi.euro-mix.com.tr/Content/img/Stokpic/Normal/6498.png"
"euromix-stock","DH 005","1234590937180","POŞETLİ 150CM SIK ÖRGÜLÜ DUŞ HORTUMU","EUROMIX","DUŞ HORTUMLARI","ADET","20.00","TRY","60.13","42544","in_stock","https://bayi.euro-mix.com.tr/Content/img/Stokpic/Normal/6499.png"
"euromix-stock","DH 005-1","1234590911623","BLİSTERLİ SIK ÖRGÜLÜ 150CM 360° DÖNERLİ DUŞ HORT.","EUROMIX","DUŞ HORTUMLARI","ADET","20.00","TRY","153.74","6072","in_stock","https://bayi.euro-mix.com.tr/Content/img/Stokpic/Normal/6500.png"
"euromix-stock","DH 005-2","8697742680342","KUTULU 150CM SIK ÖRGÜLÜ DUŞ HORTUMU","EUROMIX","DUŞ HORTUMLARI","ADET","20.00","TRY","82.00","0","out_of_stock","https://bayi.euro-mix.com.tr/Content/img/Stokpic/Normal/6501.png"
